robot_name,brownie
time_ms,left,center,right
2279,490,731,775
2291,490,731,775
2304,490,731,775
2316,490,731,775
2327,490,731,775
2337,552,743,774
2349,552,743,774
2360,552,743,774
2373,552,743,774
2384,552,743,774
2397,552,743,774
2408,552,743,774
2418,552,743,774
2429,753,764,813
2441,753,764,813
2452,753,764,813
2464,753,764,813
2475,753,764,813
2489,753,764,813
2501,753,764,813
2512,753,764,813
2523,753,764,813
2534,753,764,813
2545,762,785,867
2556,762,785,867
2568,762,785,867
2579,762,785,867
2592,762,785,867
2603,762,785,867
2615,730,839,813
2627,730,839,813
2638,730,839,813
2650,730,839,813
2660,730,839,813
2673,730,839,813
2684,730,839,813
2695,817,806,813
2705,817,806,813
2717,817,806,813
2729,817,806,813
2740,817,806,813
2751,817,806,813
2763,817,806,813
2774,817,806,813
2786,817,806,813
2799,817,806,813
2810,817,806,813
2823,789,781,772
2835,789,781,772
2846,789,781,772
2858,789,781,772
2869,789,781,772
2880,789,781,772
2893,789,781,772
2904,766,735,691
2915,766,735,691
2927,766,735,691
2938,766,735,691
2949,766,735,691
2962,766,735,691
2972,766,735,691
2984,766,735,691
2994,679,662,686
3005,679,662,686
3017,679,662,686
3030,679,662,686
3041,679,662,686
3052,679,662,686
3063,679,662,686
3073,679,662,686
3084,590,609,159
3097,590,609,159
3108,590,609,159
3121,590,609,159
3134,590,609,159
3146,590,609,159
3156,590,609,159
3169,590,609,159
3182,590,609,159
3192,590,609,159
3202,590,609,159
3214,573,68,173
3226,573,68,173
3237,573,68,173
3250,573,68,173
3261,573,68,173
3272,0,105,322
3284,0,105,322
3297,0,105,322
3308,0,105,322
3321,0,105,322
3333,0,105,322
3345,0,105,322
3358,0,105,322
3369,0,105,322
3381,0,105,322
3392,61,524,704
3402,61,524,704
3414,61,524,704
3426,61,524,704
3437,61,524,704
3449,61,524,704
3462,61,524,704
3472,61,524,704
3485,61,524,704
3498,61,524,704
3509,450,659,374
3522,450,659,374
3532,450,659,374
3543,450,659,374
3556,450,659,374
3567,613,137,168
3578,613,137,168
3591,613,137,168
3602,613,137,168
3613,613,137,168
3625,613,137,168
3637,613,137,168
3650,613,137,168
3662,4,53,150
3672,4,53,150
3684,4,53,150
3697,4,53,150
3707,4,53,150
3720,4,53,150
3731,4,53,150
3743,4,53,150
3756,4,53,150
3767,4,53,150
3777,0,22,130
3790,0,22,130
3803,0,22,130
3814,0,22,130
3827,0,22,130
3838,0,0,618
3849,0,0,618
3862,0,0,618
3875,0,0,618
3886,0,0,618
3897,0,0,618
3908,0,0,618
3919,0,0,618
3931,0,0,618
3941,0,0,618
3953,0,0,618
3964,0,0,618
3977,0,0,618
3989,0,618,738
3999,0,618,738
4011,0,618,738
4022,0,618,738
4035,0,618,738
4046,630,695,607
4058,630,695,607
4071,630,695,607
4084,630,695,607
4096,630,695,607
4108,630,695,607
4118,630,695,607
4130,630,695,607
4141,696,622,573
4152,696,622,573
4163,696,622,573
4176,696,622,573
4188,696,622,573
4199,696,622,573
4212,696,622,573
4222,696,622,573
4234,611,475,770
4246,611,475,770
4257,611,475,770
4268,611,475,770
4281,611,475,770
4292,611,475,770
4303,611,475,770
4314,356,743,774
4324,356,743,774
4337,356,743,774
4350,356,743,774
4361,356,743,774
4373,356,743,774
4384,356,743,774
4395,356,743,774
4406,762,770,802
4418,762,770,802
4429,762,770,802
4440,762,770,802
4450,762,770,802
4462,762,770,802
4472,762,770,802
4485,762,770,802
4496,768,787,872
4509,768,787,872
4522,768,787,872
4533,768,787,872
4545,768,787,872
4557,768,787,872
4568,768,787,872
4580,768,787,872
4591,768,787,872
4604,768,787,872
4614,734,850,840
4625,734,850,840
4637,734,850,840
4647,734,850,840
4658,734,850,840
4670,734,850,840
4681,734,850,840
4692,734,850,840
4702,734,850,840
4714,800,831,829
4725,800,831,829
4736,800,831,829
4749,800,831,829
4761,800,831,829
4771,800,831,829
4784,800,831,829
4794,842,816,781
4805,842,816,781
4818,842,816,781
4829,842,816,781
4841,842,816,781
4852,842,816,781
4864,842,816,781
4875,842,816,781
4886,828,785,786
4898,828,785,786
4910,828,785,786
4921,828,785,786
4934,828,785,786
4946,828,785,786
4958,828,785,786
4968,828,785,786
4979,798,785,731
4992,798,785,731
