robot_name,cheesecake
time_ms,left,center,right
3258,792,347,226
3269,792,347,226
3281,792,347,226
3294,792,347,226
3306,301,136,528
3318,301,136,528
3330,301,136,528
3341,301,136,528
3354,301,136,528
3365,301,136,528
3377,301,136,528
3389,301,136,528
3400,301,136,528
3411,301,136,528
3422,773,675,1000
3433,773,675,1000
3444,773,675,1000
3457,773,675,1000
3468,773,675,1000
3479,773,675,1000
3492,773,675,1000
3503,773,675,1000
3515,962,710,509
3525,962,710,509
3536,962,710,509
3548,962,710,509
3559,962,710,509
3570,962,710,509
3580,962,710,509
3592,962,710,509
3603,547,92,94
3616,547,92,94
3628,547,92,94
3639,547,92,94
3651,547,92,94
3663,547,92,94
3674,547,92,94
3687,547,92,94
3698,547,92,94
3709,547,92,94
3720,0,35,0
3731,0,35,0
3742,0,35,0
3755,0,35,0
3766,0,35,0
3778,0,35,0
3792,0,0,94
3802,0,0,94
3814,0,0,94
3825,0,0,94
3836,0,0,94
3849,0,0,94
3861,0,0,94
3872,56,49,867
3884,56,49,867
3896,56,49,867
3907,56,49,867
3917,56,49,867
3928,56,49,867
3939,56,49,867
3950,56,49,867
3962,56,49,867
3973,56,49,867
3984,56,49,867
3995,56,49,867
4007,56,49,867
4019,56,49,867
4030,867,704,1000
4043,867,704,1000
4054,867,704,1000
4065,867,704,1000
4078,867,704,1000
4090,1000,685,886
4102,1000,685,886
4112,1000,685,886
4124,1000,685,886
4135,1000,685,886
4147,1000,685,886
4158,1000,685,886
4168,905,559,981
4181,905,559,981
4191,905,559,981
4203,905,559,981
4215,905,559,981
4226,905,559,981
4238,905,559,981
4251,905,559,981
4263,905,559,981
4276,905,559,981
4287,905,559,981
4299,1000,735,924
4311,1000,735,924
4321,1000,735,924
4332,1000,735,924
4345,1000,735,924
4355,1000,735,924
4365,1000,735,924
4378,1000,735,924
4389,1000,729,981
4401,1000,729,981
4412,1000,729,981
4424,1000,729,981
4435,1000,729,981
4447,962,681,924
4457,962,681,924
4469,962,681,924
4482,962,681,924
4492,962,681,924
4504,962,681,924
4516,962,681,924
4527,962,681,924
4539,1000,721,1000
4551,1000,721,1000
4562,1000,721,1000
4574,1000,721,1000
4586,1000,721,1000
4598,1000,721,1000
4611,1000,721,1000
4621,1000,721,1000
4632,1000,721,1000
4645,1000,721,1000
4656,1000,803,1000
4667,1000,803,1000
4680,1000,803,1000
4692,1000,803,1000
4703,1000,803,1000
4715,1000,803,1000
4725,1000,803,1000
4736,1000,803,1000
4748,1000,797,1000
4758,1000,797,1000
4769,1000,797,1000
4782,1000,797,1000
4792,1000,797,1000
4803,1000,797,1000
4816,1000,797,1000
4828,1000,797,1000
4840,1000,803,1000
4850,1000,803,1000
4861,1000,803,1000
4871,1000,803,1000
4884,1000,803,1000
4894,1000,803,1000
4905,1000,803,1000
4915,1000,803,1000
4926,1000,776,1000
4938,1000,776,1000
4949,1000,776,1000
4960,1000,776,1000
4971,1000,776,1000
4981,1000,776,1000
4993,1000,776,1000
