robot_name,brownie
time_ms,left,center,right
2552,501,411,335
2565,501,411,335
2576,501,411,335
2586,501,411,335
2599,501,411,335
2609,525,588,686
2620,525,588,686
2631,525,588,686
2642,525,588,686
2655,525,588,686
2667,525,588,686
2679,525,588,686
2691,525,588,686
2704,525,588,686
2716,525,588,686
2729,0,0,23
2740,0,0,23
2751,0,0,23
2764,0,0,23
2777,0,0,23
2788,0,0,23
2798,0,0,23
2808,0,0,23
2818,0,0,35
2828,0,0,35
2840,0,0,35
2852,0,0,35
2864,0,0,35
2875,0,0,35
2888,0,0,35
2900,0,0,5
2912,0,0,5
2924,0,0,5
2936,0,0,5
2947,0,0,5
2959,0,0,5
2970,0,0,5
2983,0,0,5
2995,0,0,0
3006,0,0,0
3018,0,0,0
3029,0,0,0
3039,0,0,0
3051,0,0,0
3062,0,0,0
3073,0,0,0
3085,0,0,0
3097,0,0,0
3108,0,0,0
3119,0,0,0
3131,0,0,0
3141,0,0,0
3153,0,0,0
3164,0,0,0
3175,0,0,0
3188,0,0,0
3200,0,0,0
3211,0,0,0
3224,0,0,0
3234,0,0,0
3245,0,0,0
3255,0,0,0
3267,0,0,3
3278,0,0,3
3291,0,0,3
3302,0,0,3
3313,0,0,3
3324,0,0,3
3335,0,0,3
3347,0,0,3
3359,0,0,3
3369,0,0,3
3380,0,0,30
3393,0,0,30
3403,0,0,30
3416,0,0,30
3426,0,0,30
3437,0,0,30
3447,0,0,30
3457,0,0,30
3467,0,0,30
3484,0,0,34
3496,0,0,34
3509,0,0,34
3520,0,0,34
3531,0,0,34
3541,0,0,34
3554,0,0,34
3564,0,0,34
3574,0,0,34
3586,0,0,34
3597,0,0,34
3608,0,0,34
3620,0,0,34
3631,0,0,34
3641,0,0,34
3653,0,0,41
3664,0,0,41
3674,0,0,41
3686,0,0,41
3696,0,0,41
3707,0,0,41
3719,0,0,41
3729,0,0,41
3741,0,0,41
3751,0,0,41
3763,0,0,41
3775,0,0,41
3786,0,0,41
3796,0,0,41
3809,0,0,41
3821,0,0,41
3832,0,0,41
3843,0,0,41
3855,0,0,41
3866,0,0,41
3878,0,0,41
3889,20,76,150
3899,20,76,150
3910,20,76,150
3922,20,76,150
3933,20,76,150
3944,20,76,150
3954,20,76,150
3966,20,76,150
3978,20,76,150
3991,20,76,150
4004,20,76,150
4016,20,76,150
4027,20,76,150
4037,20,76,150
4050,0,0,89
4062,0,0,89
4073,0,0,98
4084,0,0,98
4094,0,0,98
4105,0,0,98
4117,0,0,98
4129,0,0,98
4141,0,0,98
4153,0,0,98
4165,0,0,103
4176,0,0,103
4187,0,0,103
4200,0,0,103
4210,0,0,103
4221,0,0,103
4233,0,0,103
4246,0,0,103
4257,0,1,112
4269,0,1,112
4282,0,1,112
4292,0,1,112
4304,0,1,112
4316,0,1,112
4328,0,1,112
4338,0,1,112
4349,0,5,112
4359,0,5,112
4375,0,5,112
4385,0,5,112
4396,0,5,112
4408,0,5,112
4419,0,5,112
4429,0,5,116
4441,0,5,116
4453,0,5,116
4465,0,5,116
4476,0,5,116
4488,0,5,116
4500,0,5,116
4512,0,5,116
4522,0,5,116
4535,0,5,116
4548,0,5,116
4559,0,7,118
4571,0,7,118
4582,0,7,118
4593,0,7,118
4605,0,7,118
4618,0,7,118
4629,0,7,118
4640,0,11,121
4651,0,11,121
4662,0,11,121
4675,0,11,121
4685,0,11,121
4697,0,11,121
4710,0,11,121
4721,0,11,121
4731,0,15,125
4742,0,15,125
4752,0,15,125
4764,0,15,125
4776,0,15,125
4787,0,15,125
4797,0,15,125
4809,0,15,125
4820,0,7,121
4831,0,7,121
4841,0,7,121
4851,0,7,121
4863,0,7,121
4873,0,7,121
4885,0,7,121
4896,0,7,121
4909,0,7,121
4919,0,15,120
4930,0,15,120
4942,0,15,120
4953,0,15,120
4963,0,15,120
4974,0,15,120
4984,0,15,120
4994,0,15,120
