robot_name,tiramisu
time_ms,left,center,right
1896,745,732,782
1906,745,732,782
1916,745,732,782
1929,745,732,782
1941,745,732,782
1953,745,732,782
1964,23,70,126
1975,23,70,126
1987,23,70,126
1998,23,70,126
2010,23,70,126
2021,23,70,126
2031,23,70,126
2044,23,70,126
2055,0,8,129
2067,0,8,129
2079,0,8,129
2090,0,8,129
2101,0,8,129
2114,0,8,129
2125,0,8,129
2135,0,8,129
2146,0,8,129
2157,0,8,129
2169,0,8,129
2180,0,0,67
2191,0,0,67
2203,0,0,67
2215,0,0,67
2226,0,0,67
2238,0,0,67
2248,0,0,67
2259,0,0,67
2271,0,0,72
2283,0,0,72
2294,0,0,72
2306,0,0,72
2317,0,0,72
2328,0,0,72
2339,0,0,72
2350,0,0,72
2362,0,0,43
2374,0,0,43
2385,0,0,43
2398,0,0,43
2409,0,0,43
2419,0,0,43
2432,0,0,43
2443,664,660,696
2454,664,660,696
2465,664,660,696
2476,664,660,696
2486,664,660,696
2498,664,660,696
2509,664,660,696
2520,664,660,696
2532,160,263,265
2544,160,263,265
2555,160,263,265
2565,160,263,265
2576,160,263,265
2587,160,263,265
2599,160,263,265
2609,160,263,265
2620,160,263,265
2633,0,0,112
2644,0,0,112
2655,0,0,112
2666,0,0,112
2677,0,0,112
2688,0,0,112
2698,0,0,112
2708,0,0,112
2719,0,5,121
2732,0,5,121
2743,0,5,121
2754,0,5,121
2765,0,5,121
2776,0,5,121
2787,0,5,121
2798,0,5,121
2809,0,5,121
2820,0,5,121
2832,0,5,121
2843,0,0,94
2854,0,0,94
2867,0,0,94
2878,0,0,94
2890,0,0,94
2901,0,0,94
2912,0,0,94
2922,0,0,25
2934,0,0,25
2944,0,0,25
2955,0,0,25
2967,0,0,25
2979,0,0,25
2990,0,0,25
3001,0,0,25
3012,0,0,25
3025,0,0,0
3036,0,0,0
3047,0,0,0
3059,0,0,0
3070,0,0,0
3081,0,0,0
3094,0,0,0
3104,0,0,28
3116,0,0,28
3127,0,0,28
3138,0,0,28
3149,0,0,28
3162,0,0,28
3173,0,0,28
3184,0,0,28
3194,0,0,28
3205,0,0,28
3217,0,0,28
3229,0,0,28
3240,0,0,28
3252,0,0,28
3265,0,0,106
3276,0,0,106
3286,5,16,139
3299,5,16,139
3312,5,16,139
3323,5,16,139
3335,5,16,139
3347,5,16,139
3358,5,16,139
3369,5,16,139
3381,5,16,139
3392,5,16,139
3403,5,16,139
3415,27,43,161
3426,27,43,161
3437,27,43,161
3448,27,43,161
3459,27,43,161
3470,27,43,161
3481,27,43,161
3493,27,43,161
3504,57,66,186
3515,57,66,186
3526,57,66,186
3537,57,66,186
3548,57,66,186
3559,57,66,186
3570,57,66,186
3581,57,66,186
3592,84,87,202
3603,84,87,202
3615,84,87,202
3626,84,87,202
3637,84,87,202
3648,84,87,202
3659,84,87,202
3670,84,87,202
3683,73,82,195
3693,73,82,195
3705,73,82,195
3717,73,82,195
3728,73,82,195
3738,73,82,195
3749,73,82,195
3760,73,82,195
3792,73,82,195
3802,73,82,195
3814,73,82,195
3827,73,82,195
3838,73,82,195
3851,73,82,195
3861,73,82,195
3873,73,82,195
3883,73,82,195
3894,73,82,195
3906,73,82,195
3916,180,157,267
3927,180,157,267
3937,180,157,267
3949,180,157,267
3962,180,157,267
3974,180,157,267
3987,180,157,267
3997,180,157,267
4008,75,82,193
4021,75,82,193
4032,75,82,193
4044,75,82,193
4056,75,82,193
4067,75,82,193
4078,75,82,193
4091,75,82,193
4101,77,82,188
4111,77,82,188
4124,77,82,188
4135,77,82,188
4145,77,82,188
4157,77,82,188
4168,77,82,188
4179,77,82,188
4191,81,87,195
4202,81,87,195
4215,81,87,195
4225,81,87,195
4236,81,87,195
4248,81,87,195
4258,81,87,195
4270,81,87,195
4283,81,87,196
4295,81,87,196
4306,81,87,196
4319,81,87,196
4329,81,87,196
4341,81,87,196
4353,81,87,196
4365,71,84,191
4376,71,84,191
4389,71,84,191
4399,71,84,191
4411,71,84,191
4423,71,84,191
4434,71,84,191
4446,71,84,191
4456,71,84,191
4468,71,84,191
4480,71,84,191
4491,73,80,188
4502,73,80,188
4514,73,80,188
4525,73,80,188
4535,73,80,188
4547,73,80,188
4558,73,80,188
4569,73,80,188
4579,73,80,190
4590,73,80,190
4602,73,80,190
4614,73,80,190
4625,73,80,190
4636,73,80,190
4648,73,80,190
4659,73,80,190
4670,79,93,198
4681,79,93,198
4692,79,93,198
4702,79,93,198
4715,79,93,198
4726,79,93,198
4738,79,93,198
4749,79,93,198
4760,79,89,196
4772,79,89,196
4784,79,89,196
4796,79,89,196
4806,79,89,196
4819,79,89,196
4831,79,89,196
4842,79,86,196
4853,79,86,196
4865,79,86,196
4876,79,86,196
4887,79,86,196
4897,79,86,196
4910,79,86,196
4920,79,86,196
4930,79,86,196
4941,79,84,193
4951,79,84,193
4962,79,84,193
4973,79,84,193
4985,79,84,193
4996,79,84,193
