robot_name,brownie
time_ms,left,center,right
3434,0,0,28
3445,0,0,28
3458,0,0,28
3469,0,0,28
3480,0,0,28
3490,0,0,28
3502,0,0,28
3512,0,0,39
3523,0,0,39
3535,0,0,39
3545,0,0,39
3555,0,0,39
3565,0,0,53
3576,0,0,53
3586,0,0,53
3596,0,0,53
3606,0,0,53
3619,0,0,53
3629,0,0,53
3640,0,0,53
3652,0,0,53
3663,0,0,60
3675,0,0,60
3687,0,0,60
3697,0,0,60
3710,0,0,60
3723,0,0,60
3734,0,0,60
3747,0,0,60
3760,0,0,60
3770,0,0,60
3780,0,0,60
3790,0,0,60
3803,0,0,60
3815,0,0,60
3828,0,0,60
3838,0,0,60
3850,0,0,60
3861,0,0,60
3872,0,0,60
3884,0,0,60
3894,0,0,60
3905,0,76,161
3918,0,76,161
3929,0,76,161
3940,0,76,161
3952,0,76,161
3963,0,76,161
3974,0,76,161
3985,0,0,86
3997,0,0,86
4007,0,0,86
4019,0,0,86
4030,0,0,86
4041,0,0,86
4052,0,0,86
4063,0,0,86
4076,0,0,86
4088,0,0,86
4099,0,0,86
4111,0,0,86
4124,0,0,86
4136,0,0,86
4146,0,0,94
4157,0,0,94
4168,0,0,100
4181,0,0,100
4192,0,0,100
4202,0,0,100
4215,0,0,100
4227,0,0,100
4238,0,0,100
4251,0,0,100
4261,0,0,100
4273,0,0,100
4285,0,0,103
4297,0,0,103
4309,0,0,103
4321,0,0,103
4332,0,0,103
4343,0,0,103
4354,0,0,102
4364,0,0,102
4377,0,0,102
4389,0,0,102
4400,0,0,102
4413,0,0,102
4424,0,0,102
4435,0,0,102
4448,0,0,102
4459,0,0,102
4470,0,0,102
4481,0,0,102
4493,0,0,102
4503,0,0,103
4517,0,0,103
4528,0,0,103
4540,0,0,103
4552,0,0,103
4564,0,0,105
4575,0,0,105
4587,0,0,105
4598,0,0,105
4609,0,0,105
4619,0,0,105
4632,0,0,105
4645,0,0,105
4656,0,0,109
4668,0,0,109
4679,0,0,109
4691,0,0,109
4702,0,0,109
4713,0,0,109
4723,0,0,109
4733,0,0,109
4761,0,0,107
4772,0,0,107
4785,0,0,107
4796,0,0,107
4807,0,0,107
4818,0,0,107
4829,0,0,111
4842,0,0,111
4853,0,0,111
4864,0,0,111
4875,0,0,111
4886,0,0,111
4899,0,0,111
4911,0,0,111
4923,0,0,111
4933,0,0,111
4946,0,0,111
4957,0,0,111
4969,0,0,111
4980,0,0,111
4992,0,0,111
